molecule_chembl_id,type,relation,value,units,value_nM
CHEMBL329531,IC50,=,0.34,uM,340.0
CHEMBL330004,IC50,=,50.0,nM,50.0
CHEMBL328102,IC50,=,0.099,uM,99.0
CHEMBL93241,IC50,=,0.9,uM,900.0
CHEMBL328715,IC50,=,0.81,uM,810.0
CHEMBL92663,IC50,=,8.8,nM,8.8
CHEMBL92142,IC50,=,0.22,uM,220.0
CHEMBL92629,IC50,=,0.32,uM,320.0
CHEMBL92463,IC50,=,26.0,nM,26.0
CHEMBL420625,IC50,=,20.0,nM,20.0
CHEMBL93123,IC50,=,9.4,nM,9.4
CHEMBL92775,IC50,=,101.0,nM,101.0
CHEMBL92736,IC50,=,2.8,nM,2.8
CHEMBL94186,IC50,=,7.2,nM,7.2
CHEMBL94059,IC50,=,2.6,uM,2600.0
CHEMBL2448609,IC50,=,62.0,nM,62.0
CHEMBL34222,IC50,=,20.0,nM,20.0
CHEMBL416586,IC50,=,36.0,nM,36.0
CHEMBL416586,IC50,=,58.0,nM,58.0
CHEMBL32964,IC50,=,154.0,nM,154.0
CHEMBL288549,IC50,=,506.0,nM,506.0
CHEMBL34002,IC50,=,12487.0,nM,12487.0
CHEMBL33098,IC50,=,629.0,nM,629.0
CHEMBL34222,IC50,=,233.0,nM,233.0
CHEMBL284938,IC50,=,77.0,nM,77.0
CHEMBL32966,IC50,=,114.0,nM,114.0
CHEMBL33173,IC50,=,1330.0,nM,1330.0
CHEMBL287691,IC50,=,253.0,nM,253.0
CHEMBL32543,IC50,=,518.0,nM,518.0
CHEMBL416586,IC50,=,211.0,nM,211.0
CHEMBL286690,IC50,=,69.0,nM,69.0
CHEMBL33727,IC50,=,1076.0,nM,1076.0
CHEMBL32453,IC50,=,381.0,nM,381.0
CHEMBL34222,IC50,=,45.0,nM,45.0
CHEMBL62373,IC50,=,10.0,uM,10000.0
CHEMBL32543,IC50,=,546.0,nM,546.0
CHEMBL33161,IC50,=,176.0,nM,176.0
CHEMBL32452,IC50,=,90.0,nM,90.0
CHEMBL33642,IC50,=,93.0,nM,93.0
CHEMBL433041,IC50,=,110.0,nM,110.0
CHEMBL284369,IC50,=,208.0,nM,208.0
CHEMBL284519,IC50,=,38.0,nM,38.0
CHEMBL32653,IC50,=,2192.0,nM,2192.0
CHEMBL94,IC50,=,128.0,nM,128.0
CHEMBL95,IC50,=,0.078,uM,78.0
CHEMBL95,IC50,=,0.075,uM,75.0
CHEMBL51934,IC50,=,0.702,uM,702.0
CHEMBL51934,IC50,=,0.954,uM,954.0
CHEMBL1127,IC50,=,0.623,uM,623.0
CHEMBL1127,IC50,=,0.759,uM,759.0
CHEMBL318026,IC50,=,1.61,uM,1610.0
CHEMBL318026,IC50,=,2.3,uM,2300.0
CHEMBL319451,IC50,=,0.521,uM,521.0
CHEMBL319451,IC50,=,0.476,uM,476.0
CHEMBL357843,IC50,=,26.0,uM,26000.0
CHEMBL346605,IC50,=,4900.0,nM,4900.0
CHEMBL288316,IC50,=,49.0,uM,49000.0
CHEMBL45005,IC50,=,4900.0,nM,4900.0
CHEMBL31561,IC50,=,4900.0,nM,4900.0
CHEMBL289890,IC50,=,134.0,uM,134000.0
CHEMBL538352,IC50,=,38.0,uM,38000.0
CHEMBL152826,IC50,=,380.0,nM,380.0
CHEMBL286727,IC50,=,4900.0,nM,4900.0
CHEMBL347023,IC50,=,380.0,nM,380.0
CHEMBL153848,IC50,=,380.0,nM,380.0
CHEMBL147213,IC50,=,32.5,uM,32500.0
CHEMBL358323,IC50,=,198.0,uM,198000.0
CHEMBL273904,IC50,=,4900.0,nM,4900.0
CHEMBL32768,IC50,=,9.5,uM,9500.0
CHEMBL145971,IC50,=,56.0,uM,56000.0
CHEMBL352247,IC50,=,380.0,nM,380.0
CHEMBL146158,IC50,=,7.8,uM,7800.0
CHEMBL345698,IC50,=,4900.0,nM,4900.0
CHEMBL58521,IC50,=,4900.0,nM,4900.0
CHEMBL156710,IC50,=,4900.0,nM,4900.0
CHEMBL748,IC50,=,366.0,uM,366000.0
CHEMBL95,IC50,=,52.0,nM,52.0
CHEMBL34000,IC50,=,21.2,uM,21200.0
CHEMBL347667,IC50,=,380.0,nM,380.0
CHEMBL154155,IC50,=,4900.0,nM,4900.0
CHEMBL422695,IC50,=,380.0,nM,380.0
CHEMBL155191,IC50,=,380.0,nM,380.0
CHEMBL352215,IC50,=,4900.0,nM,4900.0
CHEMBL539108,IC50,=,339.6,uM,339600.0
CHEMBL422338,IC50,=,380.0,nM,380.0
CHEMBL350916,IC50,=,380.0,nM,380.0
CHEMBL125278,IC50,=,67.0,uM,67000.0
CHEMBL416772,IC50,=,27.5,uM,27500.0
CHEMBL156487,IC50,=,380.0,nM,380.0
CHEMBL359412,IC50,=,42.0,uM,42000.0
CHEMBL423419,IC50,=,380.0,nM,380.0
CHEMBL9113,IC50,=,4900.0,nM,4900.0
CHEMBL155320,IC50,=,4900.0,nM,4900.0
CHEMBL33332,IC50,=,3.8,uM,3800.0
CHEMBL155499,IC50,=,380.0,nM,380.0
CHEMBL16645,IC50,=,4900.0,nM,4900.0
CHEMBL298312,IC50,=,4900.0,nM,4900.0
CHEMBL32585,IC50,=,11.5,uM,11500.0
CHEMBL149427,IC50,=,123.0,uM,123000.0
CHEMBL147968,IC50,=,25.0,uM,25000.0
CHEMBL284692,IC50,=,56.0,uM,56000.0
CHEMBL440185,IC50,=,380.0,nM,380.0
CHEMBL94,IC50,=,0.43,nM,0.43
CHEMBL33101,IC50,=,8.4,uM,8400.0
CHEMBL154848,IC50,=,380.0,nM,380.0
CHEMBL33051,IC50,=,89.0,uM,89000.0
CHEMBL147793,IC50,=,33.0,uM,33000.0
CHEMBL349791,IC50,=,4900.0,nM,4900.0
CHEMBL158242,IC50,=,380.0,nM,380.0
CHEMBL157327,IC50,=,380.0,nM,380.0
CHEMBL114059,IC50,=,4900.0,nM,4900.0
CHEMBL149230,IC50,=,24.0,uM,24000.0
CHEMBL155371,IC50,=,380.0,nM,380.0
CHEMBL1128,IC50,=,2e-07,M,200.0
CHEMBL1128,IC50,=,5e-07,M,500.0
CHEMBL309131,IC50,>,1.0,mM,1000000.0
CHEMBL102637,IC50,>,0.01,M,10000000.0
CHEMBL102637,IC50,>,0.01,M,10000000.0
CHEMBL103959,IC50,=,0.0005,M,500000.0
CHEMBL103959,IC50,=,5e-05,M,50000.0
CHEMBL435763,IC50,>,1.0,mM,1000000.0
CHEMBL748,IC50,>,1.0,mM,1000000.0
CHEMBL54577,IC50,>,30000.0,nM,30000.0
CHEMBL322628,IC50,=,5e-05,M,50000.0
CHEMBL322628,IC50,=,5e-05,M,50000.0
CHEMBL54420,IC50,=,324.0,nM,324.0
CHEMBL300143,IC50,=,10.3,nM,10.3
CHEMBL102077,IC50,=,8e-05,M,80000.0
CHEMBL102077,IC50,=,0.0001,M,100000.0
CHEMBL293720,IC50,=,13000.0,nM,13000.0
CHEMBL304820,IC50,>,0.36,mM,360000.0
CHEMBL102078,IC50,=,0.0005,M,500000.0
CHEMBL102078,IC50,=,0.001,M,1000000.0
CHEMBL318749,IC50,=,0.001,M,1000000.0
CHEMBL318749,IC50,,,M,
CHEMBL103153,IC50,=,5e-05,M,50000.0
CHEMBL103153,IC50,,,M,
CHEMBL435763,IC50,>,1.0,mM,1000000.0
CHEMBL311849,IC50,>,1.0,mM,1000000.0
CHEMBL69059,IC50,=,0.26,mM,260000.0
CHEMBL54470,IC50,=,110.0,nM,110.0
CHEMBL19557,IC50,=,0.09,mM,90000.0
CHEMBL101482,IC50,=,0.001,M,1000000.0
CHEMBL101482,IC50,,,M,
CHEMBL71740,IC50,=,0.001,mM,1000.0
CHEMBL2079593,IC50,>,1.0,mM,1000000.0
CHEMBL2079593,IC50,>,1.0,mM,1000000.0
CHEMBL278826,IC50,>,1.0,mM,1000000.0
CHEMBL417915,IC50,=,758.0,nM,758.0
CHEMBL316526,IC50,,,M,
CHEMBL316526,IC50,,,M,
CHEMBL102263,IC50,,,M,
CHEMBL102263,IC50,,,M,
CHEMBL70182,IC50,>,1.0,mM,1000000.0
CHEMBL20339,IC50,=,0.006,mM,6000.0
CHEMBL68953,IC50,>,1.0,mM,1000000.0
CHEMBL55315,IC50,=,40.0,nM,40.0
CHEMBL292695,IC50,=,1760.0,nM,1760.0
CHEMBL103890,IC50,=,4e-05,M,40000.0
CHEMBL103890,IC50,,,M,
CHEMBL53623,IC50,=,17.0,nM,17.0
CHEMBL54864,IC50,=,285.0,nM,285.0
CHEMBL102226,IC50,=,5e-05,M,50000.0
CHEMBL102226,IC50,=,0.0005,M,500000.0
CHEMBL300808,IC50,>,30000.0,nM,30000.0
CHEMBL54014,IC50,=,100.0,nM,100.0
CHEMBL294208,IC50,=,2020.0,nM,2020.0
CHEMBL103873,IC50,=,8e-07,M,800.0
CHEMBL103873,IC50,=,5e-05,M,50000.0
CHEMBL65891,IC50,=,0.39,mM,390000.0
CHEMBL71994,IC50,=,0.03,mM,30000.0
CHEMBL54956,IC50,=,550.0,nM,550.0
CHEMBL67397,IC50,>,1.0,mM,1000000.0
CHEMBL54727,IC50,=,24.0,nM,24.0
CHEMBL104891,IC50,>,0.005,M,5000000.0
CHEMBL104891,IC50,>,0.001,M,1000000.0
CHEMBL71982,IC50,>,1.0,mM,1000000.0
CHEMBL640,IC50,=,1e-06,M,1000.0
CHEMBL640,IC50,=,1e-06,M,1000.0
CHEMBL163362,IC50,=,3660.0,nM,3660.0
CHEMBL165726,IC50,=,500.0,nM,500.0
CHEMBL341658,IC50,=,2.11,nM,2.11
CHEMBL208599,IC50,=,0.75,nM,0.75
CHEMBL659,IC50,=,100.0,nM,100.0
CHEMBL341658,IC50,=,106.0,nM,106.0
CHEMBL539072,IC50,=,436.0,nM,436.0
CHEMBL349977,IC50,=,1500.0,nM,1500.0
CHEMBL95,IC50,=,30.0,nM,30.0
CHEMBL357207,IC50,=,1.39,nM,1.39
CHEMBL1677,IC50,=,205.0,nM,205.0
CHEMBL166194,IC50,=,1260.0,nM,1260.0
CHEMBL541344,IC50,=,51.6,nM,51.6
CHEMBL165292,IC50,>,100000.0,nM,100000.0
CHEMBL162734,IC50,=,9200.0,nM,9200.0
CHEMBL140476,IC50,=,0.78,nM,0.78
CHEMBL142491,IC50,=,29.5,nM,29.5
CHEMBL142816,IC50,=,425.0,nM,425.0
CHEMBL143290,IC50,=,2.2,nM,2.2
CHEMBL161880,IC50,=,1700.0,nM,1700.0
CHEMBL95,IC50,=,205.0,nM,205.0
CHEMBL539051,IC50,=,37.8,nM,37.8
CHEMBL208599,IC50,=,23.1,nM,23.1
CHEMBL355821,IC50,=,3720.0,nM,3720.0
CHEMBL109869,IC50,=,35.4,nM,35.4
CHEMBL433041,IC50,=,125.0,nM,125.0
CHEMBL143094,IC50,=,4.96,nM,4.96
CHEMBL208599,IC50,=,0.32,nM,0.32
CHEMBL1255901,IC50,=,260.0,nM,260.0
CHEMBL4524111,IC50,=,4.58,nM,4.58
CHEMBL542497,IC50,=,76.9,nM,76.9
CHEMBL1255901,IC50,=,260.0,nM,260.0
CHEMBL445130,IC50,=,158.0,nM,158.0
CHEMBL166359,IC50,=,13510.0,nM,13510.0
CHEMBL350496,IC50,>,100000.0,nM,100000.0
CHEMBL139819,IC50,=,11.7,nM,11.7
CHEMBL335355,IC50,=,1.76,nM,1.76
CHEMBL341658,IC50,=,3.79,nM,3.79
CHEMBL289890,IC50,=,290.0,uM,290000.0
CHEMBL140476,IC50,=,0.32,nM,0.32
CHEMBL1255901,IC50,=,150.0,nM,150.0
CHEMBL165304,IC50,=,3760.0,nM,3760.0
CHEMBL140476,IC50,=,123.0,nM,123.0
CHEMBL557181,IC50,=,30.0,nM,30.0
CHEMBL87014,IC50,=,0.022,uM,22.0
CHEMBL107254,IC50,=,0.68,uM,680.0
CHEMBL313231,IC50,=,0.24,uM,240.0
CHEMBL537908,IC50,=,33.0,nM,33.0
CHEMBL502,IC50,=,8.0,nM,8.0
CHEMBL106418,IC50,=,1.2,uM,1200.0
CHEMBL106932,IC50,=,0.44,uM,440.0
CHEMBL94,IC50,=,0.043,uM,43.0
CHEMBL421601,IC50,=,2.1,uM,2100.0
CHEMBL104355,IC50,=,0.65,uM,650.0
CHEMBL87823,IC50,=,0.05,uM,50.0
CHEMBL107673,IC50,=,0.31,uM,310.0
CHEMBL87344,IC50,=,0.017,uM,17.0
CHEMBL86835,IC50,=,0.066,uM,66.0
CHEMBL75121,IC50,=,44.5,nM,44.5
CHEMBL104681,IC50,=,0.12,uM,120.0
CHEMBL107892,IC50,=,0.083,uM,83.0
CHEMBL502,IC50,=,23.1,nM,23.1
CHEMBL432376,IC50,=,0.12,uM,120.0
CHEMBL321605,IC50,=,0.076,uM,76.0
CHEMBL502,IC50,=,0.018,uM,18.0
CHEMBL106782,IC50,=,0.26,uM,260.0
CHEMBL104334,IC50,=,0.65,uM,650.0
CHEMBL94,IC50,=,18.9,nM,18.9
CHEMBL320291,IC50,=,0.16,uM,160.0
CHEMBL659,IC50,~,0.5,uM,500.0
CHEMBL315385,IC50,<,0.5,uM,500.0
CHEMBL542543,IC50,=,6.8,nM,6.8
CHEMBL85404,IC50,~,0.5,uM,500.0
CHEMBL106082,IC50,=,0.63,uM,630.0
CHEMBL245079,IC50,=,0.03,uM,30.0
CHEMBL555075,IC50,=,4.3,nM,4.3
CHEMBL106348,IC50,=,0.52,uM,520.0
CHEMBL552832,IC50,=,305.0,nM,305.0
CHEMBL318517,IC50,=,0.37,uM,370.0
CHEMBL321808,IC50,=,0.47,uM,470.0
CHEMBL106936,IC50,=,0.69,uM,690.0
CHEMBL327135,IC50,=,0.27,uM,270.0
CHEMBL75013,IC50,<,0.5,uM,500.0
CHEMBL314989,IC50,=,0.025,uM,25.0
CHEMBL95,IC50,=,0.18,uM,180.0
CHEMBL106344,IC50,=,1.3,uM,1300.0
CHEMBL542297,IC50,=,12.0,nM,12.0
CHEMBL87273,IC50,=,0.008,uM,8.0
CHEMBL86031,IC50,=,0.1,uM,100.0
CHEMBL95,IC50,=,267.0,nM,267.0
CHEMBL316973,IC50,=,0.2,uM,200.0
CHEMBL313582,IC50,=,0.139,uM,139.0
CHEMBL108163,IC50,=,0.64,uM,640.0
CHEMBL611808,IC50,>,100.0,uM,100000.0
CHEMBL148882,IC50,=,0.03,uM,30.0
CHEMBL544636,IC50,=,47.0,uM,47000.0
CHEMBL544637,IC50,=,1.07,uM,1070.0
CHEMBL151369,IC50,=,20.7,uM,20700.0
CHEMBL545103,IC50,=,2.15,uM,2150.0
CHEMBL553498,IC50,=,13.7,uM,13700.0
CHEMBL545104,IC50,=,24.5,uM,24500.0
CHEMBL544635,IC50,=,525.0,uM,525000.0
CHEMBL554452,IC50,=,0.009,uM,9.0
CHEMBL555506,IC50,=,12.9,uM,12900.0
CHEMBL1788255,IC50,=,2.0,uM,2000.0
CHEMBL555919,IC50,=,2.5,uM,2500.0
CHEMBL553599,IC50,=,1.78,uM,1780.0
CHEMBL1788254,IC50,=,7.9,uM,7900.0
CHEMBL544395,IC50,=,3.96,uM,3960.0
CHEMBL545333,IC50,=,38.6,uM,38600.0
CHEMBL1788299,IC50,=,31.8,uM,31800.0
CHEMBL151236,IC50,=,35.5,uM,35500.0
CHEMBL343673,IC50,=,33.1,uM,33100.0
CHEMBL545801,IC50,=,0.86,uM,860.0
CHEMBL422860,IC50,=,1.48,uM,1480.0
CHEMBL147527,IC50,=,234.0,uM,234000.0
CHEMBL555773,IC50,=,0.53,uM,530.0
CHEMBL542018,IC50,=,17.7,uM,17700.0
CHEMBL151387,IC50,=,3.24,uM,3240.0
CHEMBL357492,IC50,=,79.6,uM,79600.0
CHEMBL545331,IC50,=,7.0,uM,7000.0
CHEMBL150638,IC50,=,0.85,uM,850.0
CHEMBL151923,IC50,=,33.9,uM,33900.0
CHEMBL151922,IC50,=,19.1,uM,19100.0
CHEMBL1788297,IC50,=,1200.0,uM,1200000.0
CHEMBL151125,IC50,=,8.67,uM,8670.0
CHEMBL542749,IC50,=,10.5,uM,10500.0
CHEMBL544396,IC50,=,0.026,uM,26.0
CHEMBL1788306,IC50,=,11.6,uM,11600.0
CHEMBL151225,IC50,=,204.0,uM,204000.0
CHEMBL356385,IC50,=,3.06,uM,3060.0
CHEMBL148771,IC50,=,52.4,uM,52400.0
CHEMBL1788298,IC50,=,1.8,uM,1800.0
CHEMBL347503,IC50,=,0.22,uM,220.0
CHEMBL543218,IC50,=,2.38,uM,2380.0
CHEMBL542016,IC50,=,14.9,uM,14900.0
CHEMBL545566,IC50,=,19.0,uM,19000.0
CHEMBL543217,IC50,=,0.3,uM,300.0
CHEMBL146873,IC50,=,1.64,uM,1640.0
CHEMBL554179,IC50,=,0.053,uM,53.0
CHEMBL556147,IC50,=,0.51,uM,510.0
CHEMBL544398,IC50,=,0.013,uM,13.0
CHEMBL555641,IC50,=,0.76,uM,760.0
CHEMBL538071,IC50,=,0.46,uM,460.0
CHEMBL541363,IC50,=,439.0,uM,439000.0
CHEMBL540352,IC50,=,3.6,uM,3600.0
CHEMBL2093015,IC50,=,2.25,uM,2250.0
CHEMBL347527,IC50,=,0.28,uM,280.0
CHEMBL636,IC50,=,0.92,uM,920.0
CHEMBL542265,IC50,=,7.3,uM,7300.0
CHEMBL543220,IC50,=,1.48,uM,1480.0
CHEMBL2093014,IC50,=,34.9,uM,34900.0
CHEMBL556161,IC50,=,43.9,uM,43900.0
CHEMBL151368,IC50,=,0.16,uM,160.0
CHEMBL2093013,IC50,=,10.8,uM,10800.0
CHEMBL541885,IC50,=,11.3,uM,11300.0
CHEMBL147524,IC50,=,0.23,uM,230.0
CHEMBL147031,IC50,=,12.2,uM,12200.0
CHEMBL544166,IC50,>>,1000.0,uM,1000000.0
CHEMBL359288,IC50,=,3.94,uM,3940.0
CHEMBL357953,IC50,=,13.9,uM,13900.0
CHEMBL539571,IC50,=,72.4,uM,72400.0
CHEMBL450931,IC50,=,15.4,uM,15400.0
CHEMBL358026,IC50,=,0.54,uM,540.0
CHEMBL2093017,IC50,=,6.3,uM,6300.0
CHEMBL148879,IC50,=,3.6,uM,3600.0
CHEMBL151194,IC50,=,7.8,uM,7800.0
CHEMBL543216,IC50,=,0.55,uM,550.0
CHEMBL151388,IC50,=,6.22,uM,6220.0
CHEMBL554056,IC50,=,17.9,uM,17900.0
CHEMBL544165,IC50,=,25.5,uM,25500.0
CHEMBL542981,IC50,=,45.8,uM,45800.0
CHEMBL554453,IC50,=,2.9,uM,2900.0
CHEMBL2093019,IC50,=,9.3,uM,9300.0
CHEMBL545798,IC50,>>,1000.0,uM,1000000.0
CHEMBL1788296,IC50,=,6.14,uM,6140.0
CHEMBL541620,IC50,>,500.0,uM,500000.0
CHEMBL554055,IC50,>,1300.0,uM,1300000.0
CHEMBL555592,IC50,=,14.6,uM,14600.0
CHEMBL556028,IC50,=,15.7,uM,15700.0
CHEMBL147033,IC50,=,4.1,uM,4100.0
CHEMBL151861,IC50,=,0.17,uM,170.0
CHEMBL545797,IC50,=,17.9,uM,17900.0
CHEMBL148760,IC50,=,1.8,uM,1800.0
CHEMBL543215,IC50,=,41.2,uM,41200.0
CHEMBL1788300,IC50,=,8.5,uM,8500.0
CHEMBL545334,IC50,>,500.0,uM,500000.0
CHEMBL542266,IC50,=,2.15,uM,2150.0
CHEMBL151883,IC50,=,30.2,uM,30200.0
CHEMBL151559,IC50,=,16.6,uM,16600.0
CHEMBL2093018,IC50,=,3.4,uM,3400.0
CHEMBL267649,IC50,=,9.0,uM,9000.0
CHEMBL13426,IC50,=,0.61,uM,610.0
CHEMBL418714,IC50,=,0.47,uM,470.0
CHEMBL60380,IC50,=,206.0,nM,206.0
CHEMBL64633,IC50,=,133.0,nM,133.0
CHEMBL12473,IC50,=,1.5,uM,1500.0
CHEMBL94,IC50,=,128.0,nM,128.0
CHEMBL433041,IC50,=,110.0,nM,110.0
CHEMBL12941,IC50,=,2.5,uM,2500.0
CHEMBL413765,IC50,=,20.0,nM,20.0
CHEMBL12781,IC50,=,0.18,uM,180.0
CHEMBL60379,IC50,=,171.0,nM,171.0
CHEMBL268499,IC50,=,0.74,uM,740.0
CHEMBL13206,IC50,=,0.074,uM,74.0
CHEMBL418712,IC50,=,0.46,uM,460.0
CHEMBL64529,IC50,=,143.0,nM,143.0
CHEMBL13522,IC50,=,44.0,uM,44000.0
CHEMBL94,IC50,=,0.043,uM,43.0
CHEMBL13214,IC50,=,48.0,uM,48000.0
CHEMBL12937,IC50,=,0.21,uM,210.0
CHEMBL292421,IC50,=,169.0,nM,169.0
CHEMBL12858,IC50,=,0.29,uM,290.0
CHEMBL13166,IC50,=,0.9,uM,900.0
CHEMBL13122,IC50,=,0.028,uM,28.0
CHEMBL275537,IC50,=,0.33,uM,330.0
CHEMBL95,IC50,=,0.18,uM,180.0
CHEMBL12547,IC50,=,1.3,uM,1300.0
CHEMBL1790041,IC50,=,2.3,uM,2300.0
CHEMBL13308,IC50,=,0.5,uM,500.0
CHEMBL413549,IC50,=,125.0,nM,125.0
CHEMBL12472,IC50,=,0.26,uM,260.0
CHEMBL302168,IC50,=,159.0,nM,159.0
CHEMBL1202417,IC50,=,3.0,uM,3000.0
CHEMBL61274,IC50,=,72.0,nM,72.0
CHEMBL338755,IC50,=,0.3,nM,0.3
CHEMBL362444,IC50,=,27.0,nM,27.0
CHEMBL367795,IC50,=,82.0,nM,82.0
CHEMBL362049,IC50,=,13.0,nM,13.0
CHEMBL178132,IC50,=,3860.0,nM,3860.0
CHEMBL94,IC50,=,28.0,nM,28.0
CHEMBL361409,IC50,=,94.0,nM,94.0
CHEMBL300143,IC50,=,10.0,nM,10.0
CHEMBL417915,IC50,=,760.0,nM,760.0
CHEMBL369554,IC50,=,360.0,nM,360.0
CHEMBL178770,IC50,=,23.0,nM,23.0
CHEMBL179320,IC50,=,2650.0,nM,2650.0
CHEMBL362704,IC50,=,830.0,nM,830.0
CHEMBL178294,IC50,=,56.0,nM,56.0
CHEMBL178792,IC50,=,4300.0,nM,4300.0
CHEMBL95,IC50,=,190.0,nM,190.0
CHEMBL502,IC50,=,22.0,nM,22.0
CHEMBL659,IC50,=,800.0,nM,800.0
CHEMBL636,IC50,=,4150.0,nM,4150.0
CHEMBL74926,IC50,=,22.0,nM,22.0
CHEMBL539624,IC50,=,125.0,nM,125.0
CHEMBL433041,IC50,=,22.0,nM,22.0
CHEMBL1255901,IC50,=,47.0,nM,47.0
CHEMBL95,IC50,=,424.0,nM,424.0
CHEMBL345124,IC50,=,32300.0,nM,32300.0
CHEMBL11805,IC50,=,170.0,nM,170.0
CHEMBL179455,IC50,=,1.55,nM,1.55
CHEMBL361165,IC50,=,952.0,nM,952.0
CHEMBL535812,IC50,=,0.82,nM,0.82
CHEMBL359719,IC50,=,2.5,uM,2500.0
CHEMBL183507,IC50,=,0.23,uM,230.0
CHEMBL424984,IC50,=,0.09,uM,90.0
CHEMBL183813,IC50,=,0.06,uM,60.0
CHEMBL367571,IC50,=,0.42,uM,420.0
CHEMBL95,IC50,=,0.09,uM,90.0
CHEMBL92460,IC50,=,55.0,nM,55.0
CHEMBL433379,IC50,=,7.8,nM,7.8
CHEMBL188823,IC50,=,5.8,nM,5.8
CHEMBL94186,IC50,=,7.2,nM,7.2
CHEMBL93619,IC50,=,7.1,nM,7.1
CHEMBL92736,IC50,=,2.8,nM,2.8
CHEMBL92955,IC50,=,14.0,nM,14.0
CHEMBL93936,IC50,=,0.8,nM,0.8
CHEMBL420625,IC50,=,20.0,nM,20.0
CHEMBL330004,IC50,=,50.0,nM,50.0
CHEMBL92775,IC50,=,101.0,nM,101.0
CHEMBL92663,IC50,=,8.8,nM,8.8
CHEMBL93241,IC50,=,9.0,nM,9.0
CHEMBL94059,IC50,=,2600.0,nM,2600.0
CHEMBL92629,IC50,=,320.0,nM,320.0
CHEMBL328102,IC50,=,99.0,nM,99.0
CHEMBL92142,IC50,=,220.0,nM,220.0
CHEMBL92958,IC50,=,120.0,nM,120.0
CHEMBL329231,IC50,=,0.57,nM,0.57
CHEMBL328468,IC50,=,0.95,nM,0.95
CHEMBL426441,IC50,=,0.48,nM,0.48
CHEMBL95020,IC50,=,3.6,nM,3.6
CHEMBL185799,IC50,=,250.0,nM,250.0
CHEMBL186144,IC50,=,8.0,nM,8.0
CHEMBL361869,IC50,=,43.0,nM,43.0
CHEMBL189283,IC50,=,380.0,nM,380.0
CHEMBL362711,IC50,=,110.0,nM,110.0
CHEMBL185976,IC50,=,120.0,nM,120.0
CHEMBL188325,IC50,=,520.0,nM,520.0
CHEMBL187812,IC50,=,19580.0,nM,19580.0
CHEMBL191729,IC50,=,2670.0,nM,2670.0
CHEMBL364125,IC50,=,53.0,nM,53.0
CHEMBL610243,IC50,=,32.0,nM,32.0
CHEMBL372491,IC50,=,28.0,nM,28.0
CHEMBL364585,IC50,=,79.0,nM,79.0
CHEMBL188917,IC50,=,390.0,nM,390.0
CHEMBL188338,IC50,=,1000.0,nM,1000.0
CHEMBL366114,IC50,=,900.0,nM,900.0
CHEMBL188753,IC50,=,280.0,nM,280.0
CHEMBL189122,IC50,=,6.27,nM,6.27
CHEMBL189517,IC50,=,110.0,nM,110.0
CHEMBL365904,IC50,=,40.0,nM,40.0
CHEMBL186264,IC50,=,7.0,nM,7.0
CHEMBL187818,IC50,=,2.6,nM,2.6
CHEMBL188011,IC50,=,1000.0,nM,1000.0
CHEMBL362752,IC50,=,6.0,nM,6.0
CHEMBL610242,IC50,=,4.5,nM,4.5
CHEMBL86031,IC50,=,100.0,nM,100.0
CHEMBL313231,IC50,=,41.5,nM,41.5
CHEMBL313582,IC50,=,139.0,nM,139.0
CHEMBL87823,IC50,=,50.0,nM,50.0
CHEMBL432376,IC50,=,120.0,nM,120.0
CHEMBL87014,IC50,=,22.0,nM,22.0
CHEMBL418955,IC50,=,8.3,nM,8.3
CHEMBL93123,IC50,=,9.4,nM,9.4
CHEMBL92463,IC50,=,26.0,nM,26.0
CHEMBL92460,IC50,=,210.0,nM,210.0
CHEMBL328715,IC50,=,810.0,nM,810.0
CHEMBL362350,IC50,=,340.0,nM,340.0
CHEMBL359570,IC50,=,0.33,nM,0.33
CHEMBL187603,IC50,=,190.0,nM,190.0
CHEMBL360832,IC50,=,90.0,nM,90.0
CHEMBL186090,IC50,=,750.0,nM,750.0
CHEMBL187591,IC50,=,30000.0,nM,30000.0
CHEMBL188714,IC50,=,54.0,nM,54.0
CHEMBL187330,IC50,=,2570.0,nM,2570.0
CHEMBL189774,IC50,=,30.0,nM,30.0
CHEMBL186042,IC50,=,4.6,nM,4.6
CHEMBL363455,IC50,=,240.0,nM,240.0
CHEMBL636,IC50,=,1535.0,nM,1535.0
CHEMBL188274,IC50,=,100.0,nM,100.0
CHEMBL189906,IC50,=,30.0,nM,30.0
CHEMBL189907,IC50,=,17.3,nM,17.3
CHEMBL190322,IC50,=,8.11,nM,8.11
CHEMBL371787,IC50,=,1870.0,nM,1870.0
CHEMBL187870,IC50,=,20.3,nM,20.3
CHEMBL187385,IC50,=,420.0,nM,420.0
CHEMBL363557,IC50,=,393.0,nM,393.0
CHEMBL340427,IC50,=,0.3,uM,300.0
CHEMBL189957,IC50,=,0.32,uM,320.0
CHEMBL191416,IC50,=,2.99,uM,2990.0
CHEMBL190060,IC50,=,6.86,uM,6860.0
CHEMBL191386,IC50,=,3.41,uM,3410.0
CHEMBL190528,IC50,=,0.52,uM,520.0
CHEMBL364545,IC50,=,2.76,uM,2760.0
CHEMBL365678,IC50,=,2.09,uM,2090.0
CHEMBL191314,IC50,=,79.1,uM,79100.0
CHEMBL370961,IC50,=,1.95,uM,1950.0
CHEMBL372710,IC50,=,8.0,uM,8000.0
CHEMBL364678,IC50,=,44.6,uM,44600.0
