molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL537266,,=,Reactivation,%,3.79
CHEMBL537266,,=,Reactivation,%,4.1
CHEMBL537266,,=,Reactivation,%,4.05
CHEMBL537266,,=,Reactivation,%,4.22
CHEMBL537266,,=,Reactivation,%,4.3
CHEMBL537266,,=,1/kobsd-ka,min,538.0
CHEMBL537266,,=,1/kobsd-ka,min,353.0
CHEMBL537266,,=,1/kobsd-ka,min,281.0
CHEMBL537266,,=,1/kobsd-ka,min,180.0
CHEMBL537266,,=,1/kobsd-ka,min,176.0
CHEMBL537266,,=,1/kobsd-ka,min,187.0
CHEMBL537266,,=,1/kobsd-ka,min,164.0
CHEMBL537266,,=,[EOP']infinity/[EOH]infinity,,2.69
CHEMBL537266,,,[EOP']infinity/[EOH]infinity,,2.05
CHEMBL537266,,,[EOP']infinity/[EOH]infinity,,1.26
CHEMBL537266,,,[EOP']infinity/[EOH]infinity,,0.657
CHEMBL537266,,,[EOP']infinity/[EOH]infinity,,0.742
CHEMBL537266,,,[EOP']infinity/[EOH]infinity,,0.47
CHEMBL537266,,,[EOP']infinity/[EOH]infinity,,0.357
CHEMBL537266,,=,ka/kr,,0.17
CHEMBL537266,,=,kaKr/kr,M,21000.0
CHEMBL537266,,=,Kr/kmax,M-min,330.0
CHEMBL537266,,=,1/kmax,min,106.0
CHEMBL537266,,=,ka,min-1,2400.0
CHEMBL537266,,=,kr,min-1,8600.0
CHEMBL537266,,=,Kr,M,29000.0
CHEMBL537266,,=,kb,M-1 min-1,30.0
CHEMBL537266,,=,k eff,M-1 min-1,11.0
CHEMBL537266,,=,k eff (rel),,1.0
CHEMBL294152,,>,IC50,uM,10.0
CHEMBL555575,,=,Reactivation,%,18.0
CHEMBL555575,,=,Reactivation,%,20.0
CHEMBL555575,,=,Reactivation,%,25.0
CHEMBL305386,,>,IC50,uM,10.0
CHEMBL294897,,>,IC50,uM,10.0
CHEMBL58190,,>,IC50,uM,10.0
CHEMBL60745,5.40,=,IC50,uM,3.96
CHEMBL58252,,>,IC50,uM,10.0
CHEMBL58194,6.00,=,IC50,uM,1.0
CHEMBL61126,,>,IC50,uM,10.0
CHEMBL294251,,>,IC50,uM,10.0
CHEMBL60874,,>,IC50,uM,10.0
CHEMBL294292,,>,IC50,uM,10.0
CHEMBL299435,,>,IC50,uM,100.0
CHEMBL305670,7.64,=,IC50,nM,23.0
CHEMBL305670,7.68,=,IC50,nM,21.0
CHEMBL94,7.51,=,IC50,nM,31.0
CHEMBL94,7.46,=,IC50,nM,35.0
CHEMBL75729,6.82,=,IC50,nM,150.0
CHEMBL75729,6.66,=,IC50,nM,220.0
CHEMBL74950,6.64,=,IC50,nM,230.0
CHEMBL74950,6.46,=,IC50,nM,350.0
CHEMBL74107,7.82,=,IC50,nM,15.0
CHEMBL74107,7.80,=,IC50,nM,16.0
CHEMBL94,4.66,=,IC50,nM,22000.0
CHEMBL94,4.60,=,IC50,nM,25000.0
CHEMBL301610,,>,IC50,uM,100.0
CHEMBL74257,6.72,=,IC50,nM,190.0
CHEMBL74257,6.48,=,IC50,nM,330.0
CHEMBL307721,7.50,=,IC50,nM,32.0
CHEMBL307721,7.35,=,IC50,nM,45.0
CHEMBL308503,4.50,=,IC50,nM,32000.0
CHEMBL308503,4.64,=,IC50,nM,23000.0
CHEMBL308043,6.51,=,IC50,nM,310.0
CHEMBL308043,6.68,=,IC50,nM,210.0
CHEMBL74926,7.44,=,IC50,nM,36.0
CHEMBL74926,7.68,=,IC50,nM,21.0
CHEMBL340542,4.16,=,IC50,uM,70.0
CHEMBL128894,4.52,=,IC50,uM,30.0
CHEMBL340866,4.75,=,IC50,uM,18.0
CHEMBL337002,4.70,=,IC50,uM,20.0
CHEMBL422971,5.22,=,IC50,uM,6.0
CHEMBL340854,4.60,=,IC50,uM,25.0
CHEMBL340599,4.30,=,IC50,uM,50.0
CHEMBL128292,4.30,=,IC50,uM,50.0
CHEMBL348318,5.48,=,IC50,nM,3300.0
CHEMBL263322,8.82,=,IC50,nM,1.5
CHEMBL340216,5.22,=,IC50,uM,6.0
CHEMBL131286,4.22,=,IC50,uM,60.0
CHEMBL131318,4.10,=,IC50,uM,80.0
CHEMBL132494,,,IC50,uM,
CHEMBL340929,4.52,=,IC50,uM,30.0
CHEMBL156157,7.03,=,IC50,nM,94.0
CHEMBL129684,4.96,=,IC50,uM,11.0
CHEMBL502,7.40,=,IC50,uM,0.04
CHEMBL155121,6.66,=,IC50,nM,220.0
CHEMBL153865,8.28,=,IC50,nM,5.3
CHEMBL157410,5.36,=,IC50,nM,4400.0
CHEMBL155945,9.09,=,IC50,nM,0.82
CHEMBL158232,8.28,=,IC50,nM,5.3
CHEMBL340409,4.96,=,IC50,uM,11.0
CHEMBL335329,4.52,=,IC50,uM,30.0
CHEMBL155768,5.00,=,IC50,nM,10000.0
CHEMBL130831,4.16,=,IC50,uM,70.0
CHEMBL155746,8.52,=,IC50,nM,3.0
CHEMBL347354,6.80,=,IC50,nM,160.0
CHEMBL130738,4.52,=,IC50,uM,30.0
CHEMBL158174,8.00,=,IC50,nM,10.0
CHEMBL345241,8.05,=,IC50,nM,8.9
CHEMBL156763,6.32,=,IC50,nM,480.0
CHEMBL343237,6.75,=,IC50,nM,180.0
CHEMBL345905,8.11,=,IC50,nM,7.7
CHEMBL54126,6.22,=,IC50,uM,0.6
CHEMBL128172,5.10,=,IC50,uM,8.0
CHEMBL157017,5.92,=,IC50,nM,1200.0
CHEMBL155128,5.54,=,IC50,nM,2900.0
CHEMBL132009,,,IC50,uM,
CHEMBL345847,9.05,=,IC50,nM,0.9
CHEMBL158252,8.38,=,IC50,nM,4.2
CHEMBL156874,8.08,=,IC50,nM,8.4
CHEMBL95,6.75,=,IC50,uM,0.18
CHEMBL341251,5.22,=,IC50,uM,6.0
CHEMBL445124,,>,IC50,uM,100.0
CHEMBL92142,6.66,=,Log IC50(nM),,2.342
CHEMBL553187,6.03,=,IC50,uM,0.93
CHEMBL130956,6.85,=,IC50,nM,140.0
CHEMBL93936,9.10,=,Log IC50(nM),,-0.097
CHEMBL335167,5.82,=,IC50,nM,1500.0
CHEMBL92629,6.50,=,Log IC50(nM),,2.505
CHEMBL130270,7.82,=,IC50,nM,15.0
CHEMBL340867,6.11,=,IC50,nM,785.0
CHEMBL330004,7.30,=,Log IC50(nM),,1.699
CHEMBL93123,8.03,=,Log IC50(nM),,0.973
CHEMBL420625,7.70,=,Log IC50(nM),,1.301
CHEMBL92460,7.26,=,Log IC50(nM),,1.74
CHEMBL340391,8.00,=,IC50,nM,10.0
CHEMBL92955,7.85,=,Log IC50(nM),,1.146
CHEMBL502,7.80,=,IC50,uM,0.016
CHEMBL131210,7.11,=,IC50,nM,78.0
CHEMBL126939,6.68,=,Log IC50(nM),,2.322
CHEMBL329531,6.47,=,Log IC50(nM),,2.532
CHEMBL418955,8.08,=,Log IC50(nM),,0.919
CHEMBL94,7.72,=,Log IC50(nM),,1.278
CHEMBL94,7.55,=,IC50,nM,28.0
CHEMBL92663,8.06,=,Log IC50(nM),,0.944
CHEMBL502,8.10,=,Log IC50(nM),,0.903
CHEMBL131598,7.55,=,IC50,nM,28.0
CHEMBL543711,4.33,=,IC50,uM,47.0
CHEMBL335962,7.64,=,IC50,nM,23.0
CHEMBL131825,6.16,=,IC50,nM,690.0
CHEMBL93619,8.15,=,Log IC50(nM),,0.851
CHEMBL134251,,>,IC50,nM,10000.0
CHEMBL337675,7.58,=,IC50,nM,26.0
CHEMBL94186,8.14,=,Log IC50(nM),,0.857
CHEMBL92463,7.58,=,Log IC50(nM),,1.415
CHEMBL95,6.57,=,Log IC50(nM),,2.431
CHEMBL335220,7.85,=,IC50,nM,14.0
CHEMBL130363,5.89,=,IC50,nM,1300.0
CHEMBL92958,6.92,=,Log IC50(nM),,2.079
CHEMBL130672,7.51,=,IC50,nM,31.0
CHEMBL94059,5.59,=,Log IC50(nM),,3.412
CHEMBL74926,7.66,=,IC50,nM,22.0
CHEMBL132531,6.58,=,IC50,nM,260.0
CHEMBL132285,5.60,=,IC50,nM,2500.0
CHEMBL433379,8.11,=,Log IC50(nM),,0.892
CHEMBL129837,6.12,=,IC50,nM,760.0
CHEMBL328102,7.01,=,Log IC50(nM),,1.99
CHEMBL130458,8.00,=,IC50,nM,10.0
CHEMBL308043,6.68,=,IC50,nM,210.0
CHEMBL95,7.02,=,IC50,uM,0.095
CHEMBL92775,7.00,=,Log IC50(nM),,2.004
CHEMBL92736,8.55,=,Log IC50(nM),,0.447
CHEMBL91291,8.24,=,Log IC50(nM),,0.763
CHEMBL3215535,6.85,=,IC50,uM,0.14
CHEMBL557334,,=,Ratio,,27.6
CHEMBL287387,,=,Ratio,,7.6
CHEMBL286018,,=,Ratio,,12000.0
CHEMBL287388,,=,Ratio,,14.3
CHEMBL284754,,=,Ratio,,26000.0
CHEMBL286233,,=,Ratio,,19.2
CHEMBL286234,,=,Ratio,,49.1
CHEMBL285891,,=,Ratio,,4.7
CHEMBL385638,,=,Ratio,,45.8
CHEMBL285169,,=,Ratio,,2.7
CHEMBL285389,,=,Ratio,,9.0
CHEMBL34272,,=,Ratio,,55.6
CHEMBL11391,,,Ki,nM,
CHEMBL94,6.89,=,IC50,nM,128.0
CHEMBL413765,7.70,=,IC50,nM,20.0
CHEMBL359198,6.63,=,IC50,nM,233.0
CHEMBL84,,=,Inhibition,%,20.0
CHEMBL65,,=,Inhibition,%,23.0
CHEMBL609671,6.82,=,IC50,M,1.52E-7
CHEMBL609672,4.46,=,IC50,M,0.000035
CHEMBL612098,4.40,=,IC50,M,0.00004
CHEMBL612099,5.20,=,IC50,M,0.0000063
CHEMBL288053,,=,Inhibition,%,19.0
CHEMBL54126,7.04,=,IC50,M,9.1E-8
CHEMBL290652,,,Inhibition,%,
CHEMBL612100,6.34,=,IC50,M,4.6E-7
CHEMBL539109,7.47,=,IC50,M,3.4E-8
CHEMBL95,7.12,=,IC50,M,7.6E-8
CHEMBL296862,,=,Inhibition,%,20.0
CHEMBL297040,,,Inhibition,%,
CHEMBL609409,5.75,=,IC50,M,0.0000018
CHEMBL837,,=,Inhibition,%,13.0
CHEMBL44044,,=,Inhibition,%,13.0
CHEMBL289665,,=,Inhibition,%,12.0
CHEMBL54727,6.46,=,IC50,M,3.5E-7
CHEMBL609149,6.01,=,IC50,M,9.7E-7
CHEMBL60745,6.11,=,IC50,M,7.8E-7
CHEMBL94,7.24,=,IC50,M,5.7E-8
CHEMBL609150,6.96,=,IC50,M,1.1E-7
CHEMBL445883,,=,Inhibition,%,9.0
CHEMBL140020,8.10,=,IC50,M,8E-9
CHEMBL609668,5.77,=,IC50,M,0.0000017
CHEMBL297811,,=,Inhibition,%,14.0
CHEMBL41652,,=,Inhibition,%,17.0
CHEMBL542467,7.93,=,IC50,nM,11.7
CHEMBL540833,7.91,=,IC50,nM,12.4
CHEMBL127465,7.56,=,IC50,nM,27.4
CHEMBL340427,9.52,=,IC50,nM,0.3
CHEMBL544592,8.27,=,IC50,nM,5.4
CHEMBL124933,8.85,=,IC50,nM,1.4
CHEMBL542220,7.08,=,IC50,nM,82.6
CHEMBL127857,7.53,=,IC50,nM,29.3
CHEMBL557405,8.17,=,IC50,nM,6.8
CHEMBL340228,7.68,=,IC50,nM,21.1
CHEMBL94,7.85,=,IC50,nM,14.1
CHEMBL544126,7.61,=,IC50,nM,24.7
CHEMBL543655,9.49,=,IC50,nM,0.32
CHEMBL124156,7.26,=,IC50,nM,54.6
CHEMBL340171,7.58,=,IC50,nM,26.2
CHEMBL539045,7.10,=,IC50,nM,79.6
CHEMBL553803,6.68,=,IC50,nM,210.0
CHEMBL544823,7.66,=,IC50,nM,21.8
CHEMBL4524111,,~,Fold IC50,,15.0
CHEMBL27673,5.27,=,pIC50,,5.27
CHEMBL418917,7.39,=,IC50,nM,40.8
CHEMBL99581,6.41,=,IC50,nM,387.5
CHEMBL174228,7.25,=,pIC50,,7.25
CHEMBL173935,7.71,=,pIC50,,7.71
CHEMBL176521,8.09,=,pIC50,,8.09
CHEMBL319541,6.61,=,IC50,nM,245.3
CHEMBL79012,5.24,=,pIC50,,5.24
CHEMBL99655,4.95,=,IC50,nM,11223.0
CHEMBL317162,5.55,=,IC50,nM,2847.5
CHEMBL19060,5.14,=,pIC50,,5.14
CHEMBL143055,7.74,=,pIC50,,7.74
CHEMBL609977,7.91,=,pIC50,,7.91
CHEMBL609977,7.90,=,pIC50,,7.9
CHEMBL609977,7.89,=,pIC50,,7.89
CHEMBL609977,7.91,=,pIC50,,7.91
CHEMBL174710,7.14,=,pIC50,,7.14
CHEMBL94,7.75,=,pIC50,,7.75
CHEMBL80221,6.79,=,IC50,nM,160.8
CHEMBL176773,6.17,=,pIC50,,6.17
CHEMBL174046,7.93,=,pIC50,,7.93
CHEMBL176308,6.10,=,pIC50,,6.1
CHEMBL176308,7.49,=,pIC50,,7.49
CHEMBL176308,7.10,=,pIC50,,7.1
CHEMBL176308,6.10,=,pIC50,,6.1
CHEMBL94,7.55,=,IC50,nM,27.9
CHEMBL137059,7.43,=,pIC50,,7.43
CHEMBL263785,7.76,=,pIC50,,7.76
CHEMBL173607,7.78,=,pIC50,,7.78
CHEMBL95,6.60,=,pIC50,,6.6
CHEMBL95,6.82,=,Ki,nM,151.0
CHEMBL368075,7.47,=,pIC50,,7.47
CHEMBL75919,5.46,=,IC50,nM,3500.5
CHEMBL76640,5.00,=,IC50,nM,9887.0
CHEMBL100366,6.11,=,IC50,nM,780.4
CHEMBL173136,5.34,=,pIC50,,5.34
CHEMBL173309,7.73,=,pIC50,,7.73
CHEMBL173309,7.79,=,pIC50,,7.79
CHEMBL173309,7.76,=,pIC50,,7.76
CHEMBL173309,7.73,=,pIC50,,7.73
CHEMBL173309,7.91,=,Ki,nM,12.2
CHEMBL175047,6.69,=,pIC50,,6.69
CHEMBL54727,7.62,=,IC50,nM,24.0
CHEMBL176585,7.31,=,pIC50,,7.31
CHEMBL99414,5.66,=,IC50,nM,2193.5
CHEMBL177052,6.95,=,pIC50,,6.95
CHEMBL172442,7.11,=,pIC50,,7.11
CHEMBL11805,6.77,=,pIC50,,6.77
CHEMBL11805,6.98,=,Ki,nM,104.0
CHEMBL173018,7.92,=,pIC50,,7.92
CHEMBL173018,7.96,=,pIC50,,7.96
CHEMBL173018,7.96,=,pIC50,,7.96
CHEMBL173018,7.92,=,pIC50,,7.92
CHEMBL431784,7.25,=,IC50,nM,56.7
CHEMBL99284,5.25,=,IC50,nM,5654.5
CHEMBL59730,5.18,=,Log IC50,,-5.18
CHEMBL11805,6.77,=,Log IC50,,-6.77
CHEMBL59782,7.89,=,IC50,uM,0.013
CHEMBL59782,7.88,=,Log IC50,,-7.88
CHEMBL25629,4.46,=,IC50,uM,35.0
CHEMBL94546,9.32,=,IC50,nM,0.48
CHEMBL293842,5.37,=,Log IC50,,-5.37
CHEMBL12324,5.74,=,Log IC50,,-5.74
CHEMBL62085,5.09,=,IC50,uM,8.1
CHEMBL62085,5.09,=,Log IC50,,-5.09
CHEMBL61929,5.28,=,IC50,uM,5.2
CHEMBL61929,5.29,=,Log IC50,,-5.29
CHEMBL294745,4.54,=,Log IC50,,-4.54
CHEMBL59977,5.52,=,IC50,uM,3.0
CHEMBL59977,5.52,=,Log IC50,,-5.52
CHEMBL60308,5.23,=,Log IC50,,-5.23
CHEMBL61561,7.35,=,IC50,uM,0.045
CHEMBL61561,7.34,=,Log IC50,,-7.34
CHEMBL11514,4.79,=,Log IC50,,-4.79
CHEMBL329012,9.48,=,IC50,nM,0.33
CHEMBL95,6.60,=,IC50,uM,0.25
CHEMBL60119,7.00,=,IC50,uM,0.1
CHEMBL60119,7.00,=,Log IC50,,-7.0
CHEMBL61221,6.89,=,IC50,uM,0.13
CHEMBL61221,6.89,=,Log IC50,,-6.89
CHEMBL294525,6.54,=,IC50,uM,0.29
CHEMBL294525,6.53,=,Log IC50,,-6.53
CHEMBL274107,7.64,=,Log IC50,,-7.64
CHEMBL24457,,>,IC50,uM,93.0
CHEMBL268481,4.40,=,Log IC50,,-4.4
CHEMBL25524,,=,IC50,uM,101.0
CHEMBL294784,,=,Inhibition,%,6.36
CHEMBL292121,6.36,=,Log IC50,,-6.36
CHEMBL61849,6.41,=,IC50,uM,0.39
CHEMBL61849,6.41,=,Log IC50,,-6.41
CHEMBL94,7.75,=,Log IC50,,-7.75
CHEMBL94,,=,k3,min-1,9.0
CHEMBL94,,=,Kc,M,2.5E-7
CHEMBL278342,7.58,=,IC50,nM,26.0
CHEMBL62084,6.26,=,IC50,uM,0.55
CHEMBL62084,6.26,=,Log IC50,,-6.26
CHEMBL25149,4.10,=,IC50,uM,80.0
CHEMBL94217,8.55,=,IC50,nM,2.8
CHEMBL64815,5.43,=,IC50,uM,3.7
CHEMBL64815,5.43,=,Log IC50,,-5.43
CHEMBL292299,,=,Inhibition,%,50.0
CHEMBL328468,9.02,=,IC50,nM,0.95
CHEMBL59844,5.34,=,Log IC50,,-5.34
CHEMBL302842,6.46,=,IC50,uM,0.35
CHEMBL302842,6.45,=,Log IC50,,-6.45
CHEMBL2113719,5.01,=,Log IC50,,-5.01
CHEMBL329231,9.24,=,IC50,nM,0.57
CHEMBL94,7.72,=,IC50,nM,19.0
CHEMBL292122,5.41,=,Log IC50,,-5.41
CHEMBL58122,4.17,=,Log IC50,,-4.17
CHEMBL283509,9.00,=,IC50,nM,1.0
CHEMBL24686,8.10,=,IC50,nM,8.0
CHEMBL95020,8.44,=,IC50,nM,3.6
CHEMBL61533,7.06,=,IC50,uM,0.087
CHEMBL61533,7.06,=,Log IC50,,-7.06
CHEMBL60167,6.17,=,Log IC50,,-6.17
CHEMBL24844,4.24,=,IC50,uM,58.0
CHEMBL61486,5.42,=,IC50,uM,3.8
CHEMBL61486,5.42,=,Log IC50,,-5.42
CHEMBL292480,5.19,=,Log IC50,,-5.19
CHEMBL25532,,,IC50,uM,
CHEMBL61715,7.55,=,IC50,uM,0.028
CHEMBL61715,7.55,=,Log IC50,,-7.55
CHEMBL274107,7.13,=,Log IC50,,-7.13
CHEMBL11833,5.71,=,Log IC50,,-5.71
CHEMBL24519,5.10,=,IC50,uM,7.9
CHEMBL274107,7.53,=,Log IC50,,-7.53
CHEMBL274107,,=,k3,min-1,26.5
CHEMBL274107,,=,Kc,M,7.3E-7
CHEMBL95,6.77,=,IC50,nM,170.0
CHEMBL64615,5.78,=,Log IC50,,-5.78
CHEMBL61986,6.34,=,IC50,uM,0.46
CHEMBL61986,6.33,=,Log IC50,,-6.33
CHEMBL292314,8.05,=,IC50,uM,0.009
CHEMBL292314,8.00,=,Log IC50,,-8.0
CHEMBL61850,7.18,=,IC50,uM,0.066
CHEMBL24416,4.16,=,IC50,uM,70.0
CHEMBL293896,5.27,=,Log IC50,,-5.27
CHEMBL59628,6.77,=,IC50,uM,0.17
CHEMBL59628,6.77,=,Log IC50,,-6.77
CHEMBL304447,5.92,=,Log IC50,,-5.92
CHEMBL61930,6.33,=,IC50,uM,0.47
CHEMBL61930,6.32,=,Log IC50,,-6.32
CHEMBL418643,5.80,=,IC50,uM,1.6
CHEMBL418643,5.80,=,Log IC50,,-5.8
CHEMBL293254,,=,Inhibition,%,50.0
CHEMBL277665,4.00,=,IC50,uM,99.0
CHEMBL64465,6.12,=,IC50,uM,0.75
CHEMBL64465,6.13,=,Log IC50,,-6.13
CHEMBL61506,5.32,=,IC50,uM,4.8
CHEMBL61506,5.32,=,Log IC50,,-5.32
CHEMBL357551,,>,IC50,uM,100.0
CHEMBL94,7.33,=,IC50,uM,0.047
CHEMBL502,8.10,=,IC50,uM,0.008
CHEMBL153934,,>,IC50,uM,100.0
CHEMBL157336,,>,IC50,uM,100.0
CHEMBL139571,,>,IC50,uM,100.0
CHEMBL344656,,>,IC50,uM,100.0
CHEMBL332760,6.12,=,IC50,nM,760.0
CHEMBL348216,4.92,=,IC50,uM,11.9
CHEMBL348216,,=,kr,min-1,9960.0
CHEMBL348216,,=,Kr,M,161000.0
CHEMBL348216,,=,kHOX,M-1 min-1,176.0
CHEMBL348216,,=,kOX,M-1 min-1,618.0
CHEMBL150156,4.20,=,IC50,uM,62.5
CHEMBL150156,,=,kr,min-1,7300.0
CHEMBL150156,,=,Kr,M,369000.0
CHEMBL150156,,=,kHOX,M-1 min-1,56.0
CHEMBL150156,,=,kOX,M-1 min-1,198.0
CHEMBL333580,,>,IC50,nM,10000.0
CHEMBL146319,,=,IC50,uM,144.0
CHEMBL146319,,=,kr,min-1,14300.0
CHEMBL146319,,=,Kr,M,405000.0
CHEMBL146319,,=,kHOX,M-1 min-1,101.0
CHEMBL146319,,=,kOX,M-1 min-1,353.0
CHEMBL659,6.10,=,IC50,nM,800.0
CHEMBL147465,4.57,=,IC50,uM,27.0
CHEMBL147465,,=,kr,min-1,0.0
CHEMBL147465,,=,Kr,M,0.0
CHEMBL147465,,=,kHOX,M-1 min-1,0.0
CHEMBL147465,,=,kOX,M-1 min-1,0.0
CHEMBL357987,,=,IC50,uM,175.0
CHEMBL357987,,=,kr,min-1,4620.0
CHEMBL357987,,=,Kr,M,254000.0
CHEMBL357987,,=,kHOX,M-1 min-1,51.0
CHEMBL357987,,=,kOX,M-1 min-1,182.0
CHEMBL151507,5.07,=,IC50,uM,8.5
CHEMBL151507,,=,kr,min-1,13800.0
CHEMBL151507,,=,Kr,M,102000.0
CHEMBL151507,,=,kHOX,M-1 min-1,384.0
CHEMBL151507,,=,kOX,M-1 min-1,1347.0
CHEMBL338975,7.55,=,IC50,nM,28.0
CHEMBL150212,4.01,=,IC50,uM,96.5
CHEMBL150212,,=,kr,min-1,77700.0
CHEMBL150212,,=,Kr,M,503000.0
CHEMBL150212,,=,kHOX,M-1 min-1,440.0
CHEMBL150212,,=,kOX,M-1 min-1,1546.0
CHEMBL148832,4.66,=,IC50,uM,21.8
CHEMBL148832,,=,kr,min-1,20300.0
CHEMBL148832,,=,Kr,M,474000.0
CHEMBL148832,,=,kHOX,M-1 min-1,122.0
CHEMBL148832,,=,kOX,M-1 min-1,428.0
CHEMBL355986,,=,IC50,uM,339.0
CHEMBL355986,,=,kr,min-1,29000.0
CHEMBL355986,,=,Kr,M,2170000.0
CHEMBL355986,,=,kHOX,M-1 min-1,38.0
CHEMBL355986,,=,kOX,M-1 min-1,133.0
CHEMBL356000,4.69,=,IC50,uM,20.3
CHEMBL356000,,=,kr,min-1,7390.0
CHEMBL356000,,=,Kr,M,86000.0
CHEMBL356000,,=,kHOX,M-1 min-1,243.0
CHEMBL356000,,=,kOX,M-1 min-1,853.0
CHEMBL423397,,=,IC50,uM,185.0
CHEMBL423397,,=,kr,min-1,13500.0
CHEMBL423397,,=,Kr,M,309000.0
CHEMBL423397,,=,kHOX,M-1 min-1,125.0
CHEMBL423397,,=,kOX,M-1 min-1,438.0
CHEMBL149026,4.84,=,IC50,uM,14.5
CHEMBL149026,,=,kr,min-1,3450.0
CHEMBL149026,,=,Kr,M,82000.0
CHEMBL149026,,=,kHOX,M-1 min-1,125.0
CHEMBL149026,,=,kOX,M-1 min-1,433.0
CHEMBL79463,,,Ki,nM,
CHEMBL1255901,7.33,=,IC50,nM,47.0
CHEMBL636,5.38,=,IC50,nM,4150.0
CHEMBL357981,4.90,=,IC50,uM,12.7
CHEMBL357981,,=,kr,min-1,2250.0
CHEMBL357981,,=,Kr,M,44000.0
CHEMBL357981,,=,kHOX,M-1 min-1,145.0
CHEMBL357981,,=,kOX,M-1 min-1,511.0
CHEMBL347749,4.12,=,IC50,uM,76.8
CHEMBL347749,,=,kr,min-1,4420.0
CHEMBL347749,,=,Kr,M,131000.0
CHEMBL347749,,=,kHOX,M-1 min-1,89.0
CHEMBL347749,,=,kOX,M-1 min-1,337.0
CHEMBL346399,4.55,=,IC50,uM,27.9
CHEMBL346399,,=,kr,min-1,5060.0
CHEMBL346399,,=,Kr,M,67000.0
CHEMBL346399,,=,kHOX,M-1 min-1,214.0
CHEMBL346399,,=,kOX,M-1 min-1,753.0
CHEMBL55210,,,Ki,nM,
CHEMBL124054,6.76,=,IC50,nM,175.0
CHEMBL557400,,>,IC50,nM,10000.0
CHEMBL359312,5.06,=,IC50,uM,8.72
CHEMBL359312,,=,kr,min-1,4890.0
CHEMBL359312,,=,Kr,M,84000.0
CHEMBL359312,,=,kHOX,M-1 min-1,166.0
CHEMBL359312,,=,kOX,M-1 min-1,583.0
CHEMBL748,3.44,=,IC50,uM,366.0
CHEMBL748,,=,kHOX,M-1 min-1,482.0
CHEMBL748,,=,kOX,M-1 min-1,1695.0
CHEMBL123248,6.82,=,IC50,nM,150.0
CHEMBL556186,6.75,=,IC50,nM,180.0
CHEMBL147517,4.62,=,IC50,uM,24.2
CHEMBL147517,,=,kr,min-1,13000.0
CHEMBL147517,,=,Kr,M,312000.0
CHEMBL147517,,=,kHOX,M-1 min-1,118.0
CHEMBL147517,,=,kOX,M-1 min-1,415.0
CHEMBL538109,6.90,=,IC50,nM,125.0
CHEMBL120279,8.00,=,IC50,nM,10.0
CHEMBL538852,7.00,=,IC50,nM,100.0
CHEMBL344736,5.11,=,IC50,uM,7.81
CHEMBL344736,,=,kr,min-1,19900.0
CHEMBL344736,,=,Kr,M,404000.0
CHEMBL344736,,=,kHOX,M-1 min-1,140.0
CHEMBL344736,,=,kOX,M-1 min-1,492.0
CHEMBL149017,4.21,=,IC50,uM,61.5
CHEMBL149017,,=,kr,min-1,11700.0
CHEMBL149017,,=,Kr,M,119000.0
CHEMBL149017,,=,kHOX,M-1 min-1,279.0
CHEMBL149017,,=,kOX,M-1 min-1,980.0
CHEMBL149542,5.28,=,IC50,uM,5.21
CHEMBL149542,,=,kr,min-1,1420.0
CHEMBL149542,,=,Kr,M,36000.0
CHEMBL149542,,=,kHOX,M-1 min-1,111.0
CHEMBL149542,,=,kOX,M-1 min-1,391.0
CHEMBL123249,7.62,=,IC50,nM,24.0
CHEMBL122834,8.00,=,IC50,nM,10.0
CHEMBL121810,7.19,=,IC50,nM,65.0
CHEMBL433041,7.66,=,IC50,nM,22.0
CHEMBL149084,4.12,=,IC50,uM,76.6
CHEMBL149084,,=,kr,min-1,6110.0
CHEMBL149084,,=,Kr,M,189000.0
CHEMBL149084,,=,kHOX,M-1 min-1,92.0
CHEMBL149084,,=,kOX,M-1 min-1,323.0
CHEMBL145928,5.08,=,IC50,uM,8.27
CHEMBL145928,,=,kr,min-1,6600.0
CHEMBL145928,,=,Kr,M,81000.0
CHEMBL145928,,=,kHOX,M-1 min-1,233.0
CHEMBL145928,,=,kOX,M-1 min-1,817.0
CHEMBL502,7.66,=,IC50,nM,22.0
CHEMBL150164,,=,IC50,uM,305.0
CHEMBL150164,,=,kr,min-1,29000.0
CHEMBL150164,,=,Kr,M,163000.0
CHEMBL150164,,=,kHOX,M-1 min-1,507.0
CHEMBL150164,,=,kOX,M-1 min-1,1780.0
CHEMBL147025,4.62,=,IC50,uM,24.2
CHEMBL147025,,=,kr,min-1,11100.0
CHEMBL147025,,=,Kr,M,91000.0
CHEMBL147025,,=,kHOX,M-1 min-1,347.0
CHEMBL147025,,=,kOX,M-1 min-1,1217.0
CHEMBL123831,6.89,=,IC50,nM,130.0
CHEMBL95,6.72,=,IC50,nM,190.0
CHEMBL538853,6.70,=,IC50,nM,200.0
CHEMBL91291,8.24,=,IC50,nM,5.8
CHEMBL502,8.10,=,IC50,nM,8.0
CHEMBL92460,7.26,=,IC50,nM,55.0
CHEMBL93619,8.15,=,IC50,nM,7.1
CHEMBL93936,9.10,=,IC50,nM,0.8
CHEMBL94,7.72,=,IC50,nM,19.0
CHEMBL92955,7.85,=,IC50,nM,14.0
CHEMBL92958,6.92,=,IC50,uM,0.12
CHEMBL433379,8.11,=,IC50,nM,7.8
