molecule_chembl_id,smiles,relation,value_nM,activity_type
CHEMBL569986,CC(=O)NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,>,10.0,inactive
CHEMBL570667,NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,>,100.0,inactive
CHEMBL570666,NC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,>,50.0,inactive
CHEMBL595496,CCSC1=NC(c2ccccc2)=NN(c2ccccc2)c2ccccc21,>,100.0,inactive
CHEMBL595727,N=C(c1ccccc1Cl)c1ccccc1N(NC(=O)c1ccccc1)c1ccccc1,>,100.0,inactive
CHEMBL596411,c1ccc(-c2nc(-c3ccccc3)n(-c3ccccc3)n2)cc1,>,100.0,inactive
CHEMBL596399,CC(N)Cc1cc(Cl)cs1.Cl,>,100.0,inactive
CHEMBL592930,O=C(Nn1c2ccccc2c2ccccc21)c1ccccc1,>,100.0,inactive
CHEMBL595748,O=Nn1c2ccccc2c2cc(Cl)ccc21,>,100.0,inactive
CHEMBL611356,COc1cc2c(cc1OC)C(=O)CC2,>,100.0,inactive
CHEMBL608419,CC(=O)c1ccc(Cl)cc1,>,100.0,inactive
CHEMBL274467,CC(=O)c1ccccc1,>,100.0,inactive
CHEMBL510714,CCOC(=O)c1ccccc1,>,100.0,inactive
CHEMBL596225,O=Cc1cc(Br)c(Br)s1,>,100.0,inactive
CHEMBL594822,CCOC(=O)c1sc(C)c(C)c1O,>,100.0,inactive
CHEMBL328441,O=Cc1cccs1,>,100.0,inactive
CHEMBL595062,CCOC(=O)c1cccs1,>,100.0,inactive
CHEMBL596446,O=C(CCCCl)c1ccc(Cl)s1,>,100.0,inactive
CHEMBL594556,O=C(CCCCl)c1ccc(Br)s1,>,100.0,inactive
CHEMBL595728,O=C(CCCCl)c1csc(Cl)c1Cl,>,100.0,inactive
CHEMBL595729,CC(=O)OCC(=O)c1csc(Cl)c1Cl,>,100.0,inactive
CHEMBL606467,Cc1n[nH]c2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c(C#N)nc3-c3ccoc3)nc12,>,10.0,inactive
CHEMBL593573,CCNc1nc(-c2ccoc2)c(-c2cnc3[nH]nc(C)c3n2)cc1OC[C@@H](N)Cc1ccccc1,>,10.0,inactive
CHEMBL605410,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(C#N)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,>,30.0,inactive
CHEMBL594072,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(C(N)=O)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,>,30.0,inactive
CHEMBL1077244,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(Oc4ccccc4)cc3)c(-c3ccc(Oc4ccccc4)cc3)cc12,>,10000.0,inactive
CHEMBL1083837,CCCC(=O)Nc1n[nH]c2cc(-c3ccc([N+](=O)[O-])cc3)ccc12,>,100.0,inactive
CHEMBL1086425,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(OC)cc3)ccc12,>,100.0,inactive
CHEMBL1077270,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(CC)cc3)ccc12,>,100.0,inactive
CHEMBL1086426,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(Cl)cc3)ccc12,>,100.0,inactive
CHEMBL1090360,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,>,1.0,inactive
CHEMBL1094408,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,>,10.0,inactive
CHEMBL1210477,CCCCC(=O)Nc1ncnc2[nH]c(-c3ccc4ccccc4c3)nc12,>,20.0,inactive
CHEMBL588573,CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,>,100.0,inactive
CHEMBL1222474,O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,>,100.0,inactive
CHEMBL1222565,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,>,100.0,inactive
CHEMBL1222990,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,>,100.0,inactive
CHEMBL1222992,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4cccc(Cl)c4)nn23)cc1,>,100.0,inactive
CHEMBL1223203,CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,>,100.0,inactive
CHEMBL1254007,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21,>,10000.0,inactive
CHEMBL1258913,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,>,10.0,inactive
CHEMBL1272171,CC(C)c1n[nH]c(C(F)(F)F)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1,>,10.0,inactive
CHEMBL1630461,Clc1ccc(-c2nnc(Nc3ccccc3)o2)cc1,>,1000.0,inactive
CHEMBL1444124,Cc1ccc(-c2nnc(Nc3ccccc3)o2)cc1,>,1000.0,inactive
CHEMBL1630463,CSc1ccc(-c2nnc(Nc3ccccc3)o2)cc1,>,1000.0,inactive
CHEMBL1630465,CN(C)c1ccc(-c2nnc(Nc3ccccc3)o2)cc1,>,1000.0,inactive
CHEMBL1630468,COc1ccc(-c2nnc(Nc3ccccc3)o2)cc1,>,1000.0,inactive
CHEMBL1630469,Oc1ccc(-c2nnc(Nc3ccccc3)o2)cc1,>,1000.0,inactive
CHEMBL1630470,Clc1ccc(Nc2nnc(-c3ccccc3)o2)cc1,>,1000.0,inactive
CHEMBL1630471,Clc1ccc(Nc2nnc(-c3ccc(Cl)cc3)o2)cc1,>,1000.0,inactive
CHEMBL1630472,FC(F)(F)c1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,>,1000.0,inactive
CHEMBL1630473,Cc1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,>,1000.0,inactive
CHEMBL1630476,CN(C)c1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,>,1000.0,inactive
CHEMBL1630479,COc1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,>,1000.0,inactive
CHEMBL1630480,Oc1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,>,1000.0,inactive
CHEMBL1630481,COc1ccc(Nc2nnc(-c3ccccc3)o2)cc1,>,1000.0,inactive
CHEMBL1630485,COc1ccc(Nc2nnc(-c3ccc(SC)cc3)o2)cc1,>,1000.0,inactive
CHEMBL1629721,COc1ccc(Nc2nnc(-c3ccc(N(C)C)cc3)o2)cc1,>,1000.0,inactive
CHEMBL2012519,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,>,10.0,inactive
CHEMBL1651521,COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O,>,10.0,inactive
CHEMBL1668418,COc1cc(O)c2c(c1)/C=C/CCCC(=O)/C=C/C[C@H](C)OC2=O,>,100.0,inactive
CHEMBL1682837,Cn1c(-c2ccccc2)cc(-c2ccncn2)cc1=O,>,894.0,inactive
CHEMBL1682841,Cn1c(NCCc2ccccc2)cc(-c2ccncn2)cc1=O,>,592.0,inactive
CHEMBL1682843,COc1cccc(CCNc2cc(-c3ccncn3)cc(=O)n2C)c1,>,401.0,inactive
CHEMBL1682844,COc1ccc(CCNc2cc(-c3ccncn3)cc(=O)n2C)cc1,>,731.0,inactive
CHEMBL1682839,Cn1c(N2CCCCC2)cc(-c2ccncn2)cc1=O,>,910.0,inactive
CHEMBL1682840,Cn1c(N2CCOCC2)cc(-c2ccncn2)cc1=O,>,5040.0,inactive
CHEMBL1682845,COc1ccccc1CNc1cc(-c2ccncn2)cc(=O)n1C,>,9000.0,inactive
CHEMBL1682846,COc1ccccc1CCCNc1cc(-c2ccncn2)cc(=O)n1C,>,10000.0,inactive
CHEMBL1765740,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,>,25118.0,inactive
CHEMBL1738758,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,>,10.0,inactive
CHEMBL1801614,CCSCC(=O)c1ccc(Br)cc1,>,10.0,inactive
CHEMBL1801615,O=C(CSc1ccccc1)c1ccc(Br)cc1,>,100.0,inactive
CHEMBL1801616,O=C(CSCc1ccccc1)c1ccc(Br)cc1,>,10.0,inactive
CHEMBL1801617,CC(=O)OCC(=O)c1ccc(Br)cc1,>,100.0,inactive
CHEMBL1801618,O=C(CO)c1ccc(Br)cc1,>,100.0,inactive
CHEMBL1801619,O/N=C(\CBr)c1ccc(Br)cc1,>,100.0,inactive
CHEMBL1801621,[O-][S+](CCl)c1ccc(Br)cc1,>,100.0,inactive
CHEMBL1801630,CC(=O)n1cnc2c(N)ncnc21,>,50.0,inactive
CHEMBL1801634,COc1ccc(-n2cnc3cc(C(C)=O)ccc32)cc1,>,10.0,inactive
CHEMBL1834657,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,>,10.0,inactive
CHEMBL1916359,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,>,10.0,inactive
CHEMBL1614725,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,>,10000.0,inactive
CHEMBL1929238,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,>,30.0,inactive
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,>,30.0,inactive
CHEMBL1933576,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,>,10.0,inactive
CHEMBL1933582,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,>,10.0,inactive
CHEMBL1933538,O=C(c1cc2cc(F)ccc2[nH]1)N1C[C@]2(CCN(C3CCCNC3)C2)c2ccccc21,>,30.0,inactive
CHEMBL1933550,O=C(c1cc2ccc(F)cc2[nH]1)N1C[C@]2(CCN(C3CCNC3)C2)c2ccccc21,>,30.0,inactive
CHEMBL1933551,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccccc5[nH]4)c4ccccc43)C2)CN1,>,30.0,inactive
CHEMBL1933552,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccc(F)cc5[nH]4)c4ccccc43)C2)CN1,>,30.0,inactive
CHEMBL1938958,Cc1ccc(-n2cc(-c3ccccn3)nn2)cc1,>,30.0,inactive
CHEMBL1945559,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,>,10.0,inactive
CHEMBL1949788,COc1ccc(C(=O)NC[C@@H](O)CO)cc1/C=C/c1ccc(Cl)cc1,>,50.0,inactive
CHEMBL1949789,COc1ccc(C(=O)NC[C@H](O)CO)cc1/C=C/c1ccc(Cl)cc1,>,50.0,inactive
CHEMBL261849,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,>,32.0,inactive
CHEMBL2017214,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,>,40.0,inactive
CHEMBL2048912,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,>,10000.0,inactive
CHEMBL2148053,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,>,10000.0,inactive
CHEMBL485053,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1N,>,10.0,inactive
CHEMBL269538,COc1ccc2c(c1)[nH]c1c(C)nccc12,>,10.0,inactive
CHEMBL2178352,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,>,10.0,inactive
CHEMBL2204532,CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1,>,10000.0,inactive
CHEMBL2203560,COc1cnc(CCc2ccc(F)cc2)cc1-c1cc2c([nH]1)CCNC2=O,>,62.5,inactive
CHEMBL2203558,COc1cnc(Oc2ccccc2)nc1-c1cc2c([nH]1)CCNC2=O,>,62.5,inactive
CHEMBL2203557,COc1cnc(OCc2ccc(F)cc2)nc1-c1cc2c([nH]1)CCNC2=O,>,30.0,inactive
CHEMBL2206666,O=C(Nc1cccc(Oc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1,>,10000.0,inactive
CHEMBL2207947,CC(C)N1C(=O)CC(c2ccco2)Sc2ccccc21,>,100.0,inactive
CHEMBL1492321,CN1C(=O)CC(c2ccco2)Sc2ccccc21,>,100.0,inactive
CHEMBL2207945,CC(C)N1C(=O)CC(c2cccs2)Sc2ccccc21,>,100.0,inactive
CHEMBL2207944,CCN1C(=O)CC(c2cccs2)Sc2ccccc21,>,100.0,inactive
CHEMBL2205637,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1.Cl,>,10.0,inactive
CHEMBL2234213,CCOc1ccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cc1-c1nc2ncccc2c(=O)[nH]1,>,10.0,inactive
CHEMBL2234212,CCOc1ccc(S(=O)(=O)N2CCOCC2)cc1-c1nc2ncccc2c(=O)[nH]1,>,10.0,inactive
CHEMBL2234211,O=c1[nH]cnc2c(-c3ccc(Br)cc3)n[nH]c12,>,10.0,inactive
CHEMBL2234269,O=c1[nH]cnc2c(-c3ccccc3)n[nH]c12,>,10.0,inactive
CHEMBL2234268,CCOC(=O)c1[nH]nc(-c2ccc(Br)cc2)c1N,>,10.0,inactive
CHEMBL2234220,CCOC(=O)c1[nH]nc(-c2ccc(Cl)cc2)c1N,>,10.0,inactive
CHEMBL2234219,CCOC(=O)c1[nH]nc(-c2ccc(Cl)cc2)c1/N=N/c1ccccc1,>,10.0,inactive
CHEMBL2234218,CCOC(=O)c1[nH]nc(-c2ccc(F)cc2)c1/N=N/c1ccccc1,>,10.0,inactive
CHEMBL2234217,O=C1NN=C(c2ccc(Br)cc2)/C(=N/Nc2ccccc2)C1=O,>,10.0,inactive
CHEMBL2234216,O=C1NN=C(c2ccccc2)/C(=N/Nc2ccccc2)C1=O,>,10.0,inactive
CHEMBL2234215,CCOC(=O)C(=O)/C(=N\Nc1ccccc1)C(=O)c1ccc(Cl)cc1,>,10.0,inactive
CHEMBL2234214,CCOC(=O)C(=O)/C(=N\Nc1ccccc1)C(=O)c1ccccc1,>,10.0,inactive
CHEMBL219346,CCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,>,5.8,inactive
CHEMBL218931,CCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,>,50.0,inactive
CHEMBL2313821,N#Cc1c(N)nc2sc(C(=O)c3ccc(Cl)cc3)c(N)c2c1-c1ccccc1I,>,100.0,inactive
CHEMBL2314102,COc1ccccc1-c1c(C#N)c(N)nc2sc(C(=O)c3ccccc3)c(N)c12,>,100.0,inactive
CHEMBL2312304,O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,>,30.0,inactive
CHEMBL2312303,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,>,30.0,inactive
CHEMBL2312301,COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,>,30.0,inactive
CHEMBL2334792,O=C(O)c1cccc(CN2C(=O)CC(c3ccccc3)Sc3ccccc32)c1,>,100.0,inactive
CHEMBL2334788,O=C1CC(c2ccccc2)Sc2ccccc2N1Cc1ccccc1Cl,>,100.0,inactive
CHEMBL1397048,O=C1CC(c2ccccc2)Sc2ccccc2N1Cc1ccccc1F,>,100.0,inactive
CHEMBL2334787,N#Cc1ccccc1CN1C(=O)CC(c2ccccc2)Sc2ccccc21,>,100.0,inactive
CHEMBL2334785,O=C1CC(c2cccnc2)Sc2ccccc2N1Cc1ccccc1,>,100.0,inactive
CHEMBL2334784,CC1CC(=O)N(Cc2ccccc2)c2ccccc2S1,>,100.0,inactive
CHEMBL2334783,O=C1CCSc2ccccc2N1Cc1ccccc1,>,100.0,inactive
CHEMBL2334782,O=C1CC(c2cccs2)Sc2ccccc2N1C(=O)c1ccccc1,>,100.0,inactive
CHEMBL2334781,O=C1CC(c2cccs2)Sc2ccccc2N1CC1CCCCC1,>,100.0,inactive
CHEMBL2334780,CCCCN1C(=O)CC(c2cccs2)Sc2ccccc21,>,100.0,inactive
CHEMBL2333365,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,>,10000.0,inactive
CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,>,10000.0,inactive
CHEMBL2385543,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cccnc1,>,30.0,inactive
CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,>,10.0,inactive
CHEMBL2409778,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,>,10000.0,inactive
CHEMBL2436978,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,>,10000.0,inactive
CHEMBL3086065,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(Cl)c(OC(=O)N(C)C)cc3oc2=O)c1,>,50.0,inactive
CHEMBL3219057,COc1ccc2[nH]c(-c3ccccc3)c(-c3ccncc3)c2n1,>,10.0,inactive
CHEMBL3219058,COc1ccc2[nH]c(-c3ccccc3O)c(-c3ccncc3)c2n1,>,10.0,inactive
CHEMBL3219059,COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3ccncc3)c2n1,>,10.0,inactive
CHEMBL3219060,COc1ccc2[nH]c(-c3ccc(O)cc3)c(-c3ccncc3)c2n1,>,10.0,inactive
CHEMBL3219061,COc1ccc2[nH]c(-c3cccc(F)c3)c(-c3ccncc3)c2n1,>,10.0,inactive
CHEMBL3219062,COc1ccc2[nH]c(-c3ccc4cc(O)ccc4c3)c(-c3ccncc3)c2n1,>,10.0,inactive
CHEMBL3219063,COc1ccc2[nH]c(-c3cc(O)cc(O)c3)c(-c3ccncc3)c2n1,>,10.0,inactive
CHEMBL3219064,COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3cccnc3)c2n1,>,10.0,inactive
CHEMBL3219065,COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3ccccn3)c2n1,>,10.0,inactive
CHEMBL3133821,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,>,10.0,inactive
CHEMBL3263640,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,>,50.0,inactive
CHEMBL3290430,Cl.N=C(N)Nc1ccc(Oc2ccc(NC(=N)N)cc2)cc1,>,100.0,inactive
CHEMBL3290431,Cl.N=C(N)Nc1ccc(Oc2cccc(NC(=N)N)c2)cc1,>,100.0,inactive
CHEMBL3290432,Cl.N=C(N)Nc1ccc(C(=O)c2cccc(NC(=N)N)c2)cc1,>,100.0,inactive
CHEMBL3290433,Cl.N=C(N)Nc1ccc(Cc2cccc(NC(=N)N)c2)cc1,>,100.0,inactive
CHEMBL3290434,Cl.N=C(N)Nc1ccc(Nc2cccc(NC(=N)N)c2)cc1,>,100.0,inactive
CHEMBL3290435,Cl.c1cc(NC2=NCCN2)cc(Oc2ccc(NC3=NCCN3)cc2)c1,>,100.0,inactive
CHEMBL3290436,Cl.O=C(c1ccc(NC2=NCCN2)cc1)c1cccc(NC2=NCCN2)c1,>,100.0,inactive
CHEMBL3290437,Cl.c1cc(Cc2ccc(NC3=NCCN3)cc2)cc(NC2=NCCN2)c1,>,100.0,inactive
CHEMBL3290438,Cl.N=C(N)Nc1cccc(Oc2ccc(NC(=N)Nc3ccccc3)cc2)c1,>,100.0,inactive
CHEMBL3290687,Cl.N=C(N)Nc1cccc(C(=O)c2ccc(NC(=N)Nc3ccccc3)cc2)c1,>,100.0,inactive
CHEMBL3290688,Cl.N=C(N)Nc1cccc(Cc2ccc(NC(=N)Nc3ccccc3)cc2)c1,>,100.0,inactive
CHEMBL3290689,Cl.N=C(N)Nc1cccc(Nc2ccc(NC(=N)Nc3ccccc3)cc2)c1,>,100.0,inactive
CHEMBL3290690,Cl.N=C(N)Nc1ccc(Oc2cccc(NC(=N)Nc3ccccc3)c2)cc1,>,100.0,inactive
CHEMBL3290691,Cl.N=C(N)Nc1ccc(Cc2cccc(NC(=N)Nc3ccccc3)c2)cc1,>,100.0,inactive
CHEMBL3290692,Cl.N=C(N)Nc1cccc(Oc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,>,100.0,inactive
CHEMBL3290693,Cl.N=C(N)Nc1cccc(C(=O)c2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,>,100.0,inactive
CHEMBL3290694,Cl.N=C(N)Nc1cccc(Cc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,>,100.0,inactive
CHEMBL3290695,Cl.N=C(N)Nc1cccc(Nc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,>,100.0,inactive
CHEMBL3290696,Cl.N=C(N)Nc1ccc(Oc2cccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)cc1,>,100.0,inactive
CHEMBL3290697,Cl.N=C(N)Nc1ccc(Cc2cccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)cc1,>,100.0,inactive
CHEMBL3290698,CC(=O)Nc1cccc(Oc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1.Cl,>,100.0,inactive
CHEMBL3290699,CC(=O)Nc1cccc(Nc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1.Cl,>,100.0,inactive
CHEMBL3298400,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,>,10.0,inactive
CHEMBL3297762,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,>,10.0,inactive
CHEMBL3355482,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,>,100.0,inactive
CHEMBL3309990,Nc1nc2c3c(F)cccc3nc(Cc3ccc4c(c3)OCO4)n2n1,>,10.0,inactive
CHEMBL3309995,Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,>,10.0,inactive
CHEMBL3309997,OCCCNc1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n1ncnc21,>,10.0,inactive
CHEMBL3309998,Nc1nc2c3ccc(NCCO)cc3nc(Cc3ccc4c(c3)OCO4)n2n1,>,10.0,inactive
CHEMBL3310151,CN1CCN(c2cc(F)c3c(c2)nc(Cc2ccc4c(c2)OCO4)n2nc(N)nc32)CC1,>,10.0,inactive
CHEMBL3314140,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3)o2)cc1,>,30.0,inactive
CHEMBL3356117,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)c(Cl)c4)C3)CC2)cc1,>,50.0,inactive
CHEMBL3426225,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,>,10.0,inactive
CHEMBL3606021,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,>,10.0,inactive
CHEMBL3623375,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,>,10.0,inactive
CHEMBL2064535,N#Cc1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,>,1000.0,inactive
CHEMBL3741589,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,>,10.0,inactive
CHEMBL3746962,O=S=C(CCl)c1ccc(Cl)cc1,>,100.0,inactive
CHEMBL1614712,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,>,10.0,inactive
CHEMBL3785500,Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,>,10.0,inactive
CHEMBL3786167,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OC[C@@H]5CCCO5)c4F)c4c(N)ncnc43)C2)CC1,>,10.0,inactive
CHEMBL3785951,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,>,10.0,inactive
CHEMBL1983268,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,>,10.0,inactive
CHEMBL3939142,O=C(CNC(=O)c1cnc2[nH]ccc2c1)NCCc1c[nH]c2ccccc12,>,50.0,inactive
CHEMBL3912650,O=C(CNC(=O)c1cnc2[nH]c(-c3ccccc3)cc2c1)NCCc1c[nH]c2ccccc12,>,50.0,inactive
CHEMBL3909173,O=C(CNC(=O)c1ccc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,>,50.0,inactive
CHEMBL2180878,COc1cc(C2=C(c3c[nH]c4ncccc34)C(=O)NC2=O)cc(OC)c1OC,>,10000.0,inactive
CHEMBL3934384,COc1cc(C2=C(c3cn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,>,1000.0,inactive
CHEMBL3956492,COc1cc(C2=C(c3cn(CCN4CCCCC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,>,1000.0,inactive
CHEMBL3966643,Nc1ncc(-c2nc(N3CCOCC3)ccc2C(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,>,10000.0,inactive
CHEMBL4078893,FC(F)(F)CNc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2ccoc12,>,10.0,inactive
